500 128.8
600 152.6
700 181
800 201.4
900 228.2
1000 266
1100 383.6
1200 323.4
1300 392
1400 395.2
1500 409.4
1600 438
1700 462.6
1800 516
1900 519.4
2000 557.2
2100 594
2200 599.8
2300 612
2400 680
2500 678
2600 839.8
2700 765
2800 928
2900 801.4
3000 1067.4
3100 1069
3200 1012.4
3300 945.8
3400 1056.2
3500 1417.2
3600 1173.4
3700 1130.8
3800 1107.2
3900 1117
4000 1211.6
4100 1243
4200 1226.2
4300 1286.8
4400 1360.2
4500 1309
4600 1398.2
4700 1663.2
4800 1410.6
4900 1615.2
5000 1668.4
5100 1614.2
5200 1627
5300 1621.6
5400 1608.8
5500 1720.8
5600 1816.8
5700 1787.8
5800 1688.2
5900 1993.8
6000 1968.4
6100 1955.8
6200 1939.2
6300 1877.8
6400 2044
6500 2149.4
6600 2096.2
6700 2327.8
6800 2159.2
6900 2180.6
7000 2341.6
7100 2288.4
7200 2772.6
7300 2123.6
7400 2293.6
7500 2355.4
7600 2331.8
7700 2599.4
7800 2363.2
7900 2396.4
8000 2528.6
8100 2548.2
8200 2462.2
8300 2529
8400 2757
8500 2749.6
8600 2969.2
8700 2874.6
8800 3153.4
8900 2786.2
9000 2839.8
9100 3073.6
9200 3203.8
9300 3050
9400 3167.8
9500 2949.4
9600 3030.4
9700 3328.2
9800 3065
9900 3024.4
10000 2993.2
