500 107
600 107
700 147.2
800 175
900 186.2
1000 207.2
1100 212.2
1200 222.6
1300 284.6
1400 328
1500 338
1600 358
1700 378.2
1800 408.6
1900 425.8
2000 440.8
2100 456.2
2200 466.2
2300 493.4
2400 487
2500 541.2
2600 553
2700 623.8
2800 708
2900 679.4
3000 941.4
3100 764
3200 825.2
3300 848
3400 852.2
3500 947.2
3600 885.6
3700 895.8
3800 908
3900 1070.2
4000 1015.4
4100 1012.6
4200 1278.8
4300 1017.8
4400 1222.4
4500 1410.2
4600 1072.2
4700 1330.6
4800 1094
4900 1137.8
5000 1562.4
5100 1331.6
5200 1374.4
5300 1462.2
5400 1705.4
5500 1492
5600 1559.4
5700 1551.2
5800 1731.2
5900 1651.6
6000 1599.8
6100 1773.6
6200 1871
6300 1840.8
6400 1664.8
6500 1804.8
6600 1838.2
6700 1823
6800 1824.2
6900 1954.6
7000 2192.6
7100 2623
7200 2642.4
7300 2719.2
7400 2821
7500 2361.8
7600 2895.4
7700 3186.6
7800 3329.2
7900 3657.8
8000 2670.6
8100 2587.8
8200 2390.2
8300 2540.2
8400 2529
8500 2787.4
8600 2992.8
8700 2631.4
8800 3045.4
8900 2543.2
9000 2632.6
9100 2503.6
9200 2516.4
9300 2523.6
9400 2549
9500 2921.6
9600 3006.6
9700 2797
9800 3014.2
9900 2543.8
10000 2635.4
