500 19
600 22.2
700 54.2
800 33.4
900 53.4
1000 60.6
1100 58.6
1200 64
1300 70.2
1400 77.2
1500 80.8
1600 87
1700 118
1800 110.2
1900 288.8
2000 145.4
2100 146.2
2200 138.2
2300 142.8
2400 147.4
2500 153.8
2600 163.2
2700 172.6
2800 173.4
2900 231.6
3000 226.4
3100 206.6
3200 241
3300 416
3400 492.2
3500 355.6
3600 357.4
3700 340.2
3800 337.4
3900 297.4
4000 294.8
4100 363.2
4200 375.2
4300 333.8
4400 331.4
4500 373.2
4600 468.8
4700 606.4
4800 374.8
4900 436
5000 549.4
5100 703.4
5200 429.4
5300 548.6
5400 478.4
5500 473
5600 486.6
5700 488
5800 550
5900 572.4
6000 508.6
6100 511.6
6200 579.8
6300 497.4
6400 514.4
6500 643.2
6600 599.4
6700 643
6800 648
6900 665
7000 637.8
7100 645
7200 656.4
7300 674.6
7400 898.8
7500 736.2
7600 696.4
7700 690.2
7800 687
7900 794.8
8000 759.6
8100 722.4
8200 760
8300 823.8
8400 780.2
8500 771.8
8600 759.2
8700 838.6
8800 795
8900 792.8
9000 834.6
9100 989
9200 817.6
9300 825.2
9400 912.2
9500 839.6
9600 873.4
9700 1049.6
9800 1081
9900 1151.6
10000 1092.4
